week_start_date,product_id,store_id,opening_stock,units_received,units_sold,closing_stock,stockout_flag
2025-03-10,P006,S006,195,89,99,185,0
2025-03-17,P006,S006,185,32,98,119,0
2025-03-24,P006,S006,119,191,125,185,0
2025-03-31,P006,S006,185,115,165,135,0
2025-04-07,P006,S006,135,176,101,210,0
2025-04-14,P006,S006,210,0,96,114,0
2025-04-21,P006,S006,114,123,85,152,0
2025-04-28,P006,S006,152,92,96,148,0
2025-05-05,P006,S006,148,95,107,136,0
2025-05-12,P006,S006,136,189,124,201,0
2025-05-19,P006,S006,201,0,111,90,0
2025-05-26,P006,S006,90,91,80,101,0
2025-06-02,P006,S006,101,191,131,161,0
2025-06-09,P006,S006,161,58,105,114,0
2025-06-16,P006,S006,114,167,101,180,0
2025-01-06,P007,S006,257,0,87,170,0
2025-01-13,P007,S006,170,27,114,83,0
2025-01-20,P007,S006,83,185,105,163,0
2025-01-27,P007,S006,163,238,218,183,0
2025-02-03,P007,S006,183,57,94,146,0
2025-02-10,P007,S006,146,130,184,92,0
2025-02-17,P007,S006,92,154,93,153,0
2025-02-24,P007,S006,153,61,100,114,0
2025-03-03,P007,S006,114,126,116,124,0
2025-03-10,P007,S006,124,131,114,141,0
2025-03-17,P007,S006,141,101,98,144,0
2025-03-24,P007,S006,144,82,100,126,0
2025-03-31,P007,S006,126,161,106,181,0
2025-04-07,P007,S006,181,46,116,111,0
2025-04-14,P007,S006,111,164,86,189,0
2025-04-21,P007,S006,189,147,181,155,0
2025-04-28,P007,S006,155,123,118,160,0
2025-05-05,P007,S006,160,63,123,100,0
2025-05-12,P007,S006,100,176,119,157,0
2025-05-19,P007,S006,157,140,98,199,0
2025-05-26,P007,S006,199,24,85,138,0
2025-06-02,P007,S006,138,109,101,146,0
2025-06-09,P007,S006,146,67,120,93,0
2025-06-16,P007,S006,93,258,180,171,0
2025-01-06,P008,S006,242,31,92,181,0
2025-01-13,P008,S006,181,161,160,182,0
2025-01-20,P008,S006,182,54,100,136,0
2025-01-27,P008,S006,136,132,104,164,0
2025-02-03,P008,S006,164,59,105,118,0
2025-02-10,P008,S006,118,163,80,201,0
2025-02-17,P008,S006,201,0,82,119,0
2025-02-24,P008,S006,119,167,84,202,0
2025-03-03,P008,S006,202,16,90,128,0
2025-03-10,P008,S006,128,87,102,113,0
2025-03-17,P008,S006,113,192,91,214,0
2025-03-24,P008,S006,214,51,103,162,0
2025-03-31,P008,S006,162,126,92,196,0
2025-04-07,P008,S006,196,56,113,139,0
2025-04-14,P008,S006,139,83,110,112,0
2025-04-21,P008,S006,112,104,104,112,0
2025-04-28,P008,S006,112,181,96,197,0
2025-05-05,P008,S006,197,62,93,166,0
2025-05-12,P008,S006,166,55,92,129,0
2025-05-19,P008,S006,129,127,103,153,0
2025-05-26,P008,S006,153,201,168,186,0
2025-06-02,P008,S006,186,87,118,155,0
2025-06-09,P008,S006,155,153,95,213,0
2025-06-16,P008,S006,213,63,107,169,0
2025-01-06,P009,S006,226,56,100,182,0
2025-01-13,P009,S006,182,30,106,106,0
2025-01-20,P009,S006,106,165,102,169,0
2025-01-27,P009,S006,169,80,96,153,0
2025-02-03,P009,S006,153,135,103,185,0
2025-02-10,P009,S006,185,17,82,120,0
2025-02-17,P009,S006,120,136,118,138,0
2025-02-24,P009,S006,138,90,102,126,0
2025-03-03,P009,S006,126,135,168,93,0
2025-03-10,P009,S006,93,163,100,156,0
2025-03-17,P009,S006,156,162,111,207,0
2025-03-24,P009,S006,207,0,95,112,0
2025-03-31,P009,S006,112,207,162,157,0
2025-04-07,P009,S006,157,106,78,185,0
2025-04-14,P009,S006,185,109,104,190,0
2025-04-21,P009,S006,190,41,80,151,0
2025-04-28,P009,S006,151,124,125,150,0
2025-05-05,P009,S006,150,100,89,161,0
2025-05-12,P009,S006,161,66,102,125,0
2025-05-19,P009,S006,125,129,95,159,0
2025-05-26,P009,S006,159,70,104,125,0
2025-06-02,P009,S006,125,146,98,173,0
2025-06-09,P009,S006,173,148,98,223,0
2025-06-16,P009,S006,223,79,100,202,0
2025-01-06,P010,S006,342,0,86,256,0
2025-01-13,P010,S006,256,8,97,167,0
2025-01-20,P010,S006,167,79,110,136,0
2025-01-27,P010,S006,136,163,156,143,0
2025-02-03,P010,S006,143,76,86,133,0
2025-02-10,P010,S006,133,13,79,67,0
2025-02-17,P010,S006,67,124,96,95,0
2025-02-24,P010,S006,95,224,103,216,0
2025-03-03,P010,S006,216,60,89,187,0
2025-03-10,P010,S006,187,132,120,199,0
2025-03-17,P010,S006,199,45,100,144,0
2025-03-24,P010,S006,144,147,124,167,0
2025-03-31,P010,S006,167,131,120,178,0
2025-04-07,P010,S006,178,30,85,123,0
2025-04-14,P010,S006,123,90,93,120,0
2025-04-21,P010,S006,120,133,105,148,0
2025-04-28,P010,S006,148,103,100,151,0
2025-05-05,P010,S006,151,151,90,212,0
2025-05-12,P010,S006,212,96,120,188,0
2025-05-19,P010,S006,188,37,87,138,0
2025-05-26,P010,S006,138,80,81,137,0
2025-06-02,P010,S006,137,138,116,159,0
2025-06-09,P010,S006,159,109,109,159,0
2025-06-16,P010,S006,159,76,78,157,0
2025-01-06,P011,S006,234,95,179,150,0
2025-01-13,P011,S006,150,61,109,102,0
2025-01-20,P011,S006,102,134,86,150,0
2025-01-27,P011,S006,150,89,95,144,0
2025-02-03,P011,S006,144,99,101,142,0
2025-02-10,P011,S006,142,103,86,159,0
2025-02-17,P011,S006,159,35,93,101,0
2025-02-24,P011,S006,101,179,123,157,0
2025-03-03,P011,S006,157,291,219,229,0
2025-03-10,P011,S006,229,0,104,125,0
2025-03-17,P011,S006,125,207,116,216,0
2025-03-24,P011,S006,216,107,100,223,0
2025-03-31,P011,S006,223,57,107,173,0
2025-04-07,P011,S006,173,108,97,184,0
2025-04-14,P011,S006,184,42,95,131,0
2025-04-21,P011,S006,131,239,173,197,0
2025-04-28,P011,S006,197,14,120,91,0
2025-05-05,P011,S006,91,75,95,71,0
2025-05-12,P011,S006,71,132,85,118,0
2025-05-19,P011,S006,118,85,93,110,0
2025-05-26,P011,S006,110,198,122,186,0
2025-06-02,P011,S006,186,96,110,172,0
2025-06-09,P011,S006,172,45,108,109,0
2025-06-16,P011,S006,109,134,140,103,0
2025-01-06,P012,S006,232,0,88,144,0
2025-01-13,P012,S006,144,126,116,154,0
2025-01-20,P012,S006,154,82,155,81,0
2025-01-27,P012,S006,81,251,116,216,0
2025-02-03,P012,S006,216,3,143,76,0
2025-02-10,P012,S006,76,184,132,128,0
2025-02-17,P012,S006,128,156,102,182,0
2025-02-24,P012,S006,182,0,78,104,0
2025-03-03,P012,S006,104,191,119,176,0
2025-03-10,P012,S006,176,116,75,217,0
2025-03-17,P012,S006,217,31,89,159,0
2025-03-24,P012,S006,159,56,97,118,0
2025-03-31,P012,S006,118,90,122,86,0
2025-04-07,P012,S006,86,230,151,165,0
2025-04-14,P012,S006,165,105,104,166,0
2025-04-21,P012,S006,166,60,94,132,0
2025-04-28,P012,S006,132,115,111,136,0
2025-05-05,P012,S006,136,46,84,98,0
2025-05-12,P012,S006,98,190,112,176,0
2025-05-19,P012,S006,176,127,90,213,0
2025-05-26,P012,S006,213,20,96,137,0
2025-06-02,P012,S006,137,66,91,112,0
2025-06-09,P012,S006,112,109,85,136,0
2025-06-16,P012,S006,136,123,95,164,0
2025-01-06,P013,S006,226,46,104,168,0
2025-01-13,P013,S006,168,51,106,113,0
2025-01-20,P013,S006,113,136,111,138,0
2025-01-27,P013,S006,138,74,87,125,0
2025-02-03,P013,S006,125,109,77,157,0
2025-02-10,P013,S006,157,116,113,160,0
2025-02-17,P013,S006,160,76,99,137,0
2025-02-24,P013,S006,137,134,103,168,0
2025-03-03,P013,S006,168,51,89,130,0
2025-03-10,P013,S006,130,160,97,193,0
2025-03-17,P013,S006,193,95,98,190,0
2025-03-24,P013,S006,190,79,108,161,0
2025-03-31,P013,S006,161,148,111,198,0
2025-04-07,P013,S006,198,46,110,134,0
2025-04-14,P013,S006,134,70,115,89,0
2025-04-21,P013,S006,89,113,77,125,0
2025-04-28,P013,S006,125,154,100,179,0
2025-05-05,P013,S006,179,86,121,144,0
2025-05-12,P013,S006,144,70,105,109,0
2025-05-19,P013,S006,109,220,122,207,0
2025-05-26,P013,S006,207,129,141,195,0
2025-06-02,P013,S006,195,23,105,113,0
2025-06-09,P013,S006,113,205,114,204,0
2025-06-16,P013,S006,204,68,127,145,0
2025-01-06,P014,S006,294,0,111,183,0
2025-01-13,P014,S006,183,45,95,133,0
2025-01-20,P014,S006,133,78,89,122,0
2025-01-27,P014,S006,122,109,80,151,0
2025-02-03,P014,S006,151,56,97,110,0
2025-02-10,P014,S006,110,145,99,156,0
2025-02-17,P014,S006,156,79,150,85,0
2025-02-24,P014,S006,85,94,87,92,0
2025-03-03,P014,S006,92,147,98,141,0
2025-03-10,P014,S006,141,98,85,154,0
2025-03-17,P014,S006,154,109,124,139,0
2025-03-24,P014,S006,139,144,117,166,0
2025-03-31,P014,S006,166,123,121,168,0
2025-04-07,P014,S006,168,142,96,214,0
2025-04-14,P014,S006,214,120,118,216,0
2025-04-21,P014,S006,216,28,115,129,0
2025-04-28,P014,S006,129,167,118,178,0
2025-05-05,P014,S006,178,97,90,185,0
2025-05-12,P014,S006,185,88,117,156,0
2025-05-19,P014,S006,156,73,104,125,0
2025-05-26,P014,S006,125,145,110,160,0
2025-06-02,P014,S006,160,170,117,213,0
2025-06-09,P014,S006,213,84,115,182,0
2025-06-16,P014,S006,182,10,96,96,0
2025-01-06,P015,S006,337,0,104,233,0
2025-01-13,P015,S006,233,1,96,138,0
2025-01-20,P015,S006,138,165,113,190,0
2025-01-27,P015,S006,190,29,98,121,0
2025-02-03,P015,S006,121,177,211,87,0
2025-02-10,P015,S006,87,167,119,135,0
2025-02-17,P015,S006,135,78,95,118,0
2025-02-24,P015,S006,118,121,88,151,0
2025-03-03,P015,S006,151,28,77,102,0
2025-03-10,P015,S006,102,98,87,113,0
2025-03-17,P015,S006,113,138,115,136,0
2025-03-24,P015,S006,136,129,141,124,0
2025-03-31,P015,S006,124,112,152,84,0
2025-04-07,P015,S006,84,221,116,189,0
2025-04-14,P015,S006,189,20,105,104,0
2025-04-21,P015,S006,104,115,114,105,0
2025-04-28,P015,S006,105,176,124,157,0
2025-05-05,P015,S006,157,95,151,101,0
2025-05-12,P015,S006,101,109,90,120,0
2025-05-19,P015,S006,120,207,115,212,0
2025-05-26,P015,S006,212,107,110,209,0
2025-06-02,P015,S006,209,77,160,126,0
2025-06-09,P015,S006,126,42,79,89,0
2025-06-16,P015,S006,89,156,93,152,0
2025-01-06,P016,S006,213,134,111,236,0
2025-01-13,P016,S006,236,43,100,179,0
2025-01-20,P016,S006,179,129,101,207,0
2025-01-27,P016,S006,207,4,78,133,0
2025-02-03,P016,S006,133,59,90,102,0
2025-02-10,P016,S006,102,176,115,163,0
2025-02-17,P016,S006,163,115,105,173,0
2025-02-24,P016,S006,173,195,151,217,0
2025-03-03,P016,S006,217,19,90,146,0
2025-03-10,P016,S006,146,155,91,210,0
2025-03-17,P016,S006,210,145,196,159,0
2025-03-24,P016,S006,159,176,107,228,0
2025-03-31,P016,S006,228,77,129,176,0
2025-04-07,P016,S006,176,40,86,130,0
2025-04-14,P016,S006,130,120,92,158,0
2025-04-21,P016,S006,158,100,85,173,0
2025-04-28,P016,S006,173,39,77,135,0
2025-05-05,P016,S006,135,148,85,198,0
2025-05-12,P016,S006,198,4,89,113,0
2025-05-19,P016,S006,113,153,97,169,0
2025-05-26,P016,S006,169,66,142,93,0
2025-06-02,P016,S006,93,146,82,157,0
2025-06-09,P016,S006,157,132,119,170,0
2025-06-16,P016,S006,170,75,85,160,0
2025-01-06,P017,S006,312,0,76,236,0
2025-01-13,P017,S006,236,40,78,198,0
2025-01-20,P017,S006,198,29,88,139,0
2025-01-27,P017,S006,139,183,119,203,0
2025-02-03,P017,S006,203,81,94,190,0
2025-02-10,P017,S006,190,22,99,113,0
2025-02-17,P017,S006,113,232,116,229,0
2025-02-24,P017,S006,229,0,95,134,0
2025-03-03,P017,S006,134,48,79,103,0
2025-03-10,P017,S006,103,205,99,209,0
2025-03-17,P017,S006,209,41,118,132,0
2025-03-24,P017,S006,132,126,83,175,0
2025-03-31,P017,S006,175,110,89,196,0
2025-04-07,P017,S006,196,62,91,167,0
2025-04-14,P017,S006,167,139,108,198,0
2025-04-21,P017,S006,198,89,95,192,0
2025-04-28,P017,S006,192,9,88,113,0
2025-05-05,P017,S006,113,146,96,163,0
2025-05-12,P017,S006,163,132,115,180,0
2025-05-19,P017,S006,180,58,83,155,0
2025-05-26,P017,S006,155,113,85,183,0
2025-06-02,P017,S006,183,123,106,200,0
2025-06-09,P017,S006,200,19,108,111,0
2025-06-16,P017,S006,111,214,105,220,0
2025-01-06,P018,S006,164,122,98,188,0
2025-01-13,P018,S006,188,36,110,114,0
2025-01-20,P018,S006,114,136,102,148,0
2025-01-27,P018,S006,148,51,106,93,0
2025-02-03,P018,S006,93,153,88,158,0
2025-02-10,P018,S006,158,116,113,161,0
2025-02-17,P018,S006,161,84,105,140,0
2025-02-24,P018,S006,140,155,100,195,0
2025-03-03,P018,S006,195,89,82,202,0
2025-03-10,P018,S006,202,108,155,155,0
2025-03-17,P018,S006,155,87,90,152,0
2025-03-24,P018,S006,152,70,101,121,0
2025-03-31,P018,S006,121,123,89,155,0
2025-04-07,P018,S006,155,67,88,134,0
2025-04-14,P018,S006,134,95,102,127,0
2025-04-21,P018,S006,127,56,80,103,0
2025-04-28,P018,S006,103,99,88,114,0
2025-05-05,P018,S006,114,136,100,150,0
2025-05-12,P018,S006,150,79,127,102,0
2025-05-19,P018,S006,102,170,151,121,0
2025-05-26,P018,S006,121,64,94,91,0
2025-06-02,P018,S006,91,162,112,141,0
2025-06-09,P018,S006,141,100,101,140,0
2025-06-16,P018,S006,140,70,93,117,0
2025-01-06,P019,S006,239,11,105,145,0
2025-01-13,P019,S006,145,19,85,79,0
2025-01-20,P019,S006,79,160,93,146,0
2025-01-27,P019,S006,146,53,86,113,0
2025-02-03,P019,S006,113,174,118,169,0
2025-02-10,P019,S006,169,153,106,216,0
2025-02-17,P019,S006,216,93,97,212,0
2025-02-24,P019,S006,212,61,85,188,0
2025-03-03,P019,S006,188,45,135,98,0
2025-03-10,P019,S006,98,184,80,202,0
2025-03-17,P019,S006,202,55,122,135,0
2025-03-24,P019,S006,135,86,105,116,0
2025-03-31,P019,S006,116,188,95,209,0
2025-04-07,P019,S006,209,105,100,214,0
2025-04-14,P019,S006,214,105,116,203,0
2025-04-21,P019,S006,203,55,98,160,0
2025-04-28,P019,S006,160,43,107,96,0
2025-05-05,P019,S006,96,203,122,177,0
2025-05-12,P019,S006,177,10,89,98,0
2025-05-19,P019,S006,98,163,117,144,0
2025-05-26,P019,S006,144,123,96,171,0
2025-06-02,P019,S006,171,84,86,169,0
2025-06-09,P019,S006,169,97,83,183,0
2025-06-16,P019,S006,183,70,90,163,0
2025-01-06,P020,S006,243,0,78,165,0
2025-01-13,P020,S006,165,50,84,131,0
2025-01-20,P020,S006,131,163,115,179,0
2025-01-27,P020,S006,179,28,77,130,0
2025-02-03,P020,S006,130,140,122,148,0
2025-02-10,P020,S006,148,75,81,142,0
2025-02-17,P020,S006,142,143,86,199,0
2025-02-24,P020,S006,199,0,86,113,0
2025-03-03,P020,S006,113,194,120,187,0
2025-03-10,P020,S006,187,123,112,198,0
2025-03-17,P020,S006,198,0,83,115,0
2025-03-24,P020,S006,115,180,174,121,0
2025-03-31,P020,S006,121,92,75,138,0
2025-04-07,P020,S006,138,55,102,91,0
2025-04-14,P020,S006,91,154,82,163,0
2025-04-21,P020,S006,163,45,80,128,0
2025-04-28,P020,S006,128,111,122,117,0
2025-05-05,P020,S006,117,88,95,110,0
2025-05-12,P020,S006,110,75,92,93,0
2025-05-19,P020,S006,93,150,99,144,0
2025-05-26,P020,S006,144,86,104,126,0
2025-06-02,P020,S006,126,142,101,167,0
2025-06-09,P020,S006,167,38,90,115,0
2025-06-16,P020,S006,115,291,216,190,0
2025-01-06,P001,S007,273,56,99,230,0
2025-01-13,P001,S007,230,73,118,185,0
2025-01-20,P001,S007,185,30,99,116,0
2025-01-27,P001,S007,116,138,101,153,0
2025-02-03,P001,S007,153,167,96,224,0
2025-02-10,P001,S007,224,119,163,180,0
2025-02-17,P001,S007,180,23,117,86,0
2025-02-24,P001,S007,86,159,103,142,0
2025-03-03,P001,S007,142,111,110,143,0
2025-03-10,P001,S007,143,62,101,104,0
2025-03-17,P001,S007,104,114,100,118,0
2025-03-24,P001,S007,118,112,127,103,0
2025-03-31,P001,S007,103,61,74,90,0
2025-04-07,P001,S007,90,259,122,227,0
2025-04-14,P001,S007,227,26,95,158,0
2025-04-21,P001,S007,158,62,100,120,0
2025-04-28,P001,S007,120,114,117,117,0
2025-05-05,P001,S007,117,138,105,150,0
2025-05-12,P001,S007,150,95,105,140,0
2025-05-19,P001,S007,140,45,95,90,0
2025-05-26,P001,S007,90,142,85,147,0
2025-06-02,P001,S007,147,172,114,205,0
2025-06-09,P001,S007,205,11,79,137,0
2025-06-16,P001,S007,137,244,184,197,0
2025-01-06,P002,S007,349,0,113,236,0
2025-01-13,P002,S007,236,180,231,185,0
2025-01-20,P002,S007,185,16,99,102,0
2025-01-27,P002,S007,102,106,82,126,0
2025-02-03,P002,S007,126,82,89,119,0
2025-02-10,P002,S007,119,117,99,137,0
2025-02-17,P002,S007,137,102,94,145,0
2025-02-24,P002,S007,145,71,102,114,0
2025-03-03,P002,S007,114,180,90,204,0
2025-03-10,P002,S007,204,36,90,150,0
2025-03-17,P002,S007,150,118,102,166,0
2025-03-24,P002,S007,166,97,123,140,0
2025-03-31,P002,S007,140,100,107,133,0
2025-04-07,P002,S007,133,143,101,175,0
2025-04-14,P002,S007,175,135,98,212,0
2025-04-21,P002,S007,212,134,140,206,0
2025-04-28,P002,S007,206,13,100,119,0
2025-05-05,P002,S007,119,88,84,123,0
2025-05-12,P002,S007,123,76,119,80,0
2025-05-19,P002,S007,80,332,185,227,0
2025-05-26,P002,S007,227,73,104,196,0
2025-06-02,P002,S007,196,110,105,201,0
2025-06-09,P002,S007,201,38,93,146,0
2025-06-16,P002,S007,146,169,98,217,0
2025-01-06,P003,S007,183,19,97,105,0
2025-01-13,P003,S007,105,115,121,99,0
2025-01-20,P003,S007,99,87,83,103,0
2025-01-27,P003,S007,103,217,120,200,0
2025-02-03,P003,S007,200,115,106,209,0
2025-02-10,P003,S007,209,77,117,169,0
2025-02-17,P003,S007,169,129,113,185,0
2025-02-24,P003,S007,185,139,165,159,0
2025-03-03,P003,S007,159,14,104,69,0
2025-03-10,P003,S007,69,189,84,174,0
2025-03-17,P003,S007,174,113,91,196,0
2025-03-24,P003,S007,196,78,91,183,0
2025-03-31,P003,S007,183,91,119,155,0
2025-04-07,P003,S007,155,95,158,92,0
2025-04-14,P003,S007,92,127,85,134,0
2025-04-21,P003,S007,134,110,102,142,0
2025-04-28,P003,S007,142,150,113,179,0
2025-05-05,P003,S007,179,106,95,190,0
2025-05-12,P003,S007,190,75,116,149,0
2025-05-19,P003,S007,149,51,102,98,0
2025-05-26,P003,S007,98,63,90,71,0
2025-06-02,P003,S007,71,205,120,156,0
2025-06-09,P003,S007,156,11,92,75,0
2025-06-16,P003,S007,75,194,90,179,0
2025-01-06,P004,S007,171,27,88,110,0
2025-01-13,P004,S007,110,181,101,190,0
2025-01-20,P004,S007,190,113,89,214,0
2025-01-27,P004,S007,214,124,111,227,0
2025-02-03,P004,S007,227,0,86,141,0
2025-02-10,P004,S007,141,38,81,98,0
2025-02-17,P004,S007,98,166,129,135,0
2025-02-24,P004,S007,135,45,86,94,0
2025-03-03,P004,S007,94,155,97,152,0
2025-03-10,P004,S007,152,101,90,163,0
2025-03-17,P004,S007,163,133,97,199,0
2025-03-24,P004,S007,199,0,90,109,0
2025-03-31,P004,S007,109,109,75,143,0
2025-04-07,P004,S007,143,150,147,146,0
2025-04-14,P004,S007,146,99,110,135,0
2025-04-21,P004,S007,135,64,114,85,0
2025-04-28,P004,S007,85,187,112,160,0
2025-05-05,P004,S007,160,68,121,107,0
2025-05-12,P004,S007,107,99,83,123,0
2025-05-19,P004,S007,123,148,86,185,0
2025-05-26,P004,S007,185,31,109,107,0
2025-06-02,P004,S007,107,54,94,67,0
2025-06-09,P004,S007,67,246,89,224,0
2025-06-16,P004,S007,224,10,114,120,0
2025-01-06,P005,S007,291,0,82,209,0
2025-01-13,P005,S007,209,61,93,177,0
2025-01-20,P005,S007,177,80,114,143,0
2025-01-27,P005,S007,143,85,112,116,0
2025-02-03,P005,S007,116,188,182,122,0
2025-02-10,P005,S007,122,138,94,166,0
2025-02-17,P005,S007,166,130,86,210,0
2025-02-24,P005,S007,210,73,101,182,0
2025-03-03,P005,S007,182,62,121,123,0
2025-03-10,P005,S007,123,132,88,167,0
2025-03-17,P005,S007,167,51,81,137,0
2025-03-24,P005,S007,137,130,87,180,0
2025-03-31,P005,S007,180,142,168,154,0
2025-04-07,P005,S007,154,63,88,129,0
2025-04-14,P005,S007,129,119,83,165,0
2025-04-21,P005,S007,165,114,81,198,0
2025-04-28,P005,S007,198,133,105,226,0
2025-05-05,P005,S007,226,65,96,195,0
2025-05-12,P005,S007,195,100,111,184,0
2025-05-19,P005,S007,184,31,92,123,0
2025-05-26,P005,S007,123,143,106,160,0
2025-06-02,P005,S007,160,154,113,201,0
2025-06-09,P005,S007,201,12,90,123,0
2025-06-16,P005,S007,123,164,143,144,0
2025-01-06,P006,S007,253,8,133,128,0
2025-01-13,P006,S007,128,123,119,132,0
2025-01-20,P006,S007,132,135,167,100,0
2025-01-27,P006,S007,100,120,94,126,0
2025-02-03,P006,S007,126,155,91,190,0
2025-02-10,P006,S007,190,112,78,224,0
2025-02-17,P006,S007,224,8,129,103,0
2025-02-24,P006,S007,103,198,204,97,0
2025-03-03,P006,S007,97,156,86,167,0
2025-03-10,P006,S007,167,56,111,112,0
2025-03-17,P006,S007,112,98,92,118,0
2025-03-24,P006,S007,118,187,99,206,0
2025-03-31,P006,S007,206,69,123,152,0
2025-04-07,P006,S007,152,148,116,184,0
2025-04-14,P006,S007,184,0,79,105,0
2025-04-21,P006,S007,105,135,105,135,0
2025-04-28,P006,S007,135,168,107,196,0
2025-05-05,P006,S007,196,101,98,199,0
2025-05-12,P006,S007,199,70,76,193,0
2025-05-19,P006,S007,193,83,100,176,0
2025-05-26,P006,S007,176,82,103,155,0
2025-06-02,P006,S007,155,72,94,133,0
2025-06-09,P006,S007,133,100,94,139,0
2025-06-16,P006,S007,139,134,113,160,0
2025-01-06,P007,S007,336,0,90,246,0
2025-01-13,P007,S007,246,0,107,139,0
2025-01-20,P007,S007,139,247,193,193,0
2025-01-27,P007,S007,193,100,108,185,0
2025-02-03,P007,S007,185,6,112,79,0
2025-02-10,P007,S007,79,220,95,204,0
2025-02-17,P007,S007,204,140,123,221,0
2025-02-24,P007,S007,221,131,167,185,0
2025-03-03,P007,S007,185,87,81,191,0
2025-03-10,P007,S007,191,122,104,209,0
2025-03-17,P007,S007,209,61,126,144,0
2025-03-24,P007,S007,144,95,89,150,0
2025-03-31,P007,S007,150,125,88,187,0
2025-04-07,P007,S007,187,0,80,107,0
2025-04-14,P007,S007,107,95,98,104,0
2025-04-21,P007,S007,104,154,101,157,0
2025-04-28,P007,S007,157,81,117,121,0
2025-05-05,P007,S007,121,102,104,119,0
2025-05-12,P007,S007,119,165,115,169,0
2025-05-19,P007,S007,169,132,117,184,0
2025-05-26,P007,S007,184,47,101,130,0
2025-06-02,P007,S007,130,59,89,100,0
2025-06-09,P007,S007,100,145,80,165,0
2025-06-16,P007,S007,165,110,108,167,0
2025-01-06,P008,S007,179,168,149,198,0
2025-01-13,P008,S007,198,54,106,146,0
2025-01-20,P008,S007,146,269,204,211,0
2025-01-27,P008,S007,211,0,112,99,0
2025-02-03,P008,S007,99,167,91,175,0
2025-02-10,P008,S007,175,92,124,143,0
2025-02-17,P008,S007,143,117,86,174,0
2025-02-24,P008,S007,174,40,93,121,0
2025-03-03,P008,S007,121,115,93,143,0
2025-03-10,P008,S007,143,131,117,157,0
2025-03-17,P008,S007,157,99,120,136,0
2025-03-24,P008,S007,136,58,85,109,0
2025-03-31,P008,S007,109,66,79,96,0
2025-04-07,P008,S007,96,108,92,112,0
2025-04-14,P008,S007,112,139,99,152,0
2025-04-21,P008,S007,152,104,120,136,0
2025-04-28,P008,S007,136,50,84,102,0
2025-05-05,P008,S007,102,117,89,130,0
2025-05-12,P008,S007,130,34,81,83,0
2025-05-19,P008,S007,83,228,119,192,0
2025-05-26,P008,S007,192,0,75,117,0
2025-06-02,P008,S007,117,63,99,81,0
2025-06-09,P008,S007,81,185,125,141,0
2025-06-16,P008,S007,141,116,90,167,0
2025-01-06,P009,S007,265,0,101,164,0
2025-01-13,P009,S007,164,163,114,213,0
2025-01-20,P009,S007,213,12,95,130,0
2025-01-27,P009,S007,130,181,95,216,0
2025-02-03,P009,S007,216,90,96,210,0
2025-02-10,P009,S007,210,71,117,164,0
2025-02-17,P009,S007,164,124,115,173,0
2025-02-24,P009,S007,173,115,93,195,0
2025-03-03,P009,S007,195,103,104,194,0
2025-03-10,P009,S007,194,102,166,130,0
